Code,Single,Level1,Level2,Level3,Level4
94144,240,16,16.9, , 
94145,240,16,16.9, , 
94146,240,16,16.9, , 
94147,240,16,16.9, , 
94148,240,16,16.9, , 
94149,240,16,16.9, , 
94150,240,16,16.9, , 
94151,240,16,16.9, , 
94152,240,16,16.9, , 
94153,240,16,16.9, , 
94154,240,16,16.9, , 
94155,240,16,16.9, , 
94156,240,16,16.9, , 
94157,240,16,16.9, , 
94158,240,16,16.9, , 
94159,240,16,16.9, , 
94200,240,16,16.9, , 
94201,240,16,16.9, , 
94202,240,16,16.9, , 
94203,240,16,16.9, , 
94204,240,16,16.9, , 
94205,240,16,16.9, , 
94209,240,16,16.9, , 
94210,240,16,16.9, , 
94211,240,16,16.9, , 
94212,240,16,16.9, , 
94213,240,16,16.9, , 
94214,240,16,16.9, , 
94215,240,16,16.9, , 
94219,240,16,16.9, , 
94220,240,16,16.9, , 
94221,240,16,16.9, , 
94222,240,16,16.9, , 
94223,240,16,16.9, , 
94224,240,16,16.9, , 
94225,240,16,16.9, , 
94229,240,16,16.9, , 
94230,240,16,16.9, , 
94231,240,16,16.9, , 
94232,240,16,16.9, , 
94233,240,16,16.9, , 
94234,240,16,16.9, , 
94235,240,16,16.9, , 
94239,240,16,16.9, , 
94240,240,16,16.9, , 
94241,240,16,16.9, , 
94242,240,16,16.9, , 
94243,240,16,16.9, , 
94244,240,16,16.9, , 
94245,240,16,16.9, , 
94249,240,16,16.9, , 
94250,240,16,16.9, , 
94251,240,16,16.9, , 
94252,240,16,16.9, , 
94253,240,16,16.9, , 
94254,240,16,16.9, , 
94255,240,16,16.9, , 
94259,240,16,16.9, , 
94300,240,16,16.9, , 
94301,240,16,16.9, , 
94302,240,16,16.9, , 
94303,240,16,16.9, , 
94304,240,16,16.9, , 
94305,240,16,16.9, , 
94306,240,16,16.9, , 
94309,240,16,16.9, , 
94310,240,16,16.9, , 
94311,240,16,16.9, , 
94312,240,16,16.9, , 
94313,240,16,16.9, , 
94314,240,16,16.9, , 
94315,240,16,16.9, , 
94316,240,16,16.9, , 
94319,240,16,16.9, , 
94320,240,16,16.9, , 
94321,240,16,16.9, , 
94322,240,16,16.9, , 
94323,240,16,16.9, , 
94324,240,16,16.9, , 
94325,240,16,16.9, , 
94326,240,16,16.9, , 
94329,240,16,16.9, , 
94330,240,16,16.9, , 
94331,240,16,16.9, , 
94332,240,16,16.9, , 
94333,240,16,16.9, , 
94334,240,16,16.9, , 
94335,240,16,16.9, , 
94336,240,16,16.9, , 
94339,240,16,16.9, , 
94340,240,16,16.9, , 
94341,240,16,16.9, , 
94342,240,16,16.9, , 
94343,240,16,16.9, , 
94344,240,16,16.9, , 
94345,240,16,16.9, , 
94346,240,16,16.9, , 
94349,240,16,16.9, , 
94350,240,16,16.9, , 
94351,240,16,16.9, , 
94352,240,16,16.9, , 
94353,240,16,16.9, , 
94354,240,16,16.9, , 
94355,240,16,16.9, , 
94356,240,16,16.9, , 
94359,240,16,16.9, , 
94400,240,16,16.9, , 
94401,240,16,16.9, , 
94402,240,16,16.9, , 
94403,240,16,16.9, , 
94404,240,16,16.9, , 
94405,240,16,16.9, , 
94406,240,16,16.9, , 
94407,240,16,16.9, , 
94408,240,16,16.9, , 
94410,240,16,16.9, , 
94411,240,16,16.9, , 
94412,240,16,16.9, , 
94413,240,16,16.9, , 
94414,240,16,16.9, , 
94415,240,16,16.9, , 
94416,240,16,16.9, , 
94417,240,16,16.9, , 
94418,240,16,16.9, , 
94420,240,16,16.9, , 
94421,240,16,16.9, , 
94422,240,16,16.9, , 
94423,240,16,16.9, , 
94424,240,16,16.9, , 
94425,240,16,16.9, , 
94426,240,16,16.9, , 
94427,240,16,16.9, , 
94428,240,16,16.9, , 
94430,240,16,16.9, , 
94431,240,16,16.9, , 
94432,240,16,16.9, , 
94433,240,16,16.9, , 
94434,240,16,16.9, , 
94435,240,16,16.9, , 
94436,240,16,16.9, , 
94437,240,16,16.9, , 
94438,240,16,16.9, , 
94440,240,16,16.9, , 
94441,240,16,16.9, , 
94442,240,16,16.9, , 
94443,240,16,16.9, , 
94444,240,16,16.9, , 
94445,240,16,16.9, , 
94446,240,16,16.9, , 
94447,240,16,16.9, , 
94448,240,16,16.9, , 
94450,240,16,16.9, , 
94451,240,16,16.9, , 
94452,240,16,16.9, , 
94453,240,16,16.9, , 
94454,240,16,16.9, , 
94455,240,16,16.9, , 
94456,240,16,16.9, , 
94457,240,16,16.9, , 
94458,240,16,16.9, , 
94500,240,16,16.9, , 
94501,240,16,16.9, , 
94502,240,16,16.9, , 
94503,240,16,16.9, , 
94504,240,16,16.9, , 
94505,240,16,16.9, , 
94506,240,16,16.9, , 
94509,240,16,16.9, , 
94510,240,16,16.9, , 
94511,240,16,16.9, , 
94512,240,16,16.9, , 
94513,240,16,16.9, , 
94514,240,16,16.9, , 
94515,240,16,16.9, , 
94516,240,16,16.9, , 
94519,240,16,16.9, , 
94520,240,16,16.9, , 
94521,240,16,16.9, , 
94522,240,16,16.9, , 
94523,240,16,16.9, , 
94524,240,16,16.9, , 
94525,240,16,16.9, , 
94526,240,16,16.9, , 
94529,240,16,16.9, , 
94530,240,16,16.9, , 
94531,240,16,16.9, , 
94532,240,16,16.9, , 
94533,240,16,16.9, , 
94534,240,16,16.9, , 
94535,240,16,16.9, , 
94536,240,16,16.9, , 
94539,240,16,16.9, , 
94540,240,16,16.9, , 
94541,240,16,16.9, , 
94542,240,16,16.9, , 
94543,240,16,16.9, , 
94544,240,16,16.9, , 
94545,240,16,16.9, , 
94546,240,16,16.9, , 
94549,240,16,16.9, , 
94550,240,16,16.9, , 
94551,240,16,16.9, , 
94552,240,16,16.9, , 
94553,240,16,16.9, , 
94554,240,16,16.9, , 
94555,240,16,16.9, , 
94556,240,16,16.9, , 
94559,240,16,16.9, , 
9460,240,16,16.9, , 
9461,240,16,16.9, , 
9462,240,16,16.9, , 
9463,240,16,16.9, , 
9464,240,16,16.9, , 
9465,240,16,16.9, , 
9470,240,16,16.9, , 
9471,240,16,16.9, , 
9472,240,16,16.9, , 
9473,240,16,16.9, , 
9474,240,16,16.9, , 
9478,240,16,16.9, , 
9479,240,16,16.9, , 
94800,240,16,16.9, , 
94810,240,16,16.9, , 
94811,240,16,16.9, , 
94820,240,16,16.9, , 
94821,240,16,16.9, , 
94822,240,16,16.9, , 
94830,240,16,16.9, , 
94831,240,16,16.9, , 
94832,240,16,16.9, , 
94833,240,16,16.9, , 
94840,240,16,16.9, , 
94841,240,16,16.9, , 
94842,240,16,16.9, , 
94843,240,16,16.9, , 
94844,240,16,16.9, , 
94850,240,16,16.9, , 
94851,240,16,16.9, , 
94852,240,16,16.9, , 
94853,240,16,16.9, , 
94854,240,16,16.9, , 
94855,240,16,16.9, , 
94860,240,16,16.9, , 
94861,240,16,16.9, , 
94862,240,16,16.9, , 
94863,240,16,16.9, , 
94864,240,16,16.9, , 
94865,240,16,16.9, , 
94866,240,16,16.9, , 
94870,240,16,16.9, , 
94871,240,16,16.9, , 
94872,240,16,16.9, , 
94873,240,16,16.9, , 
94874,240,16,16.9, , 
94875,240,16,16.9, , 
94876,240,16,16.9, , 
94877,240,16,16.9, , 
94880,240,16,16.9, , 
94881,240,16,16.9, , 
94882,240,16,16.9, , 
94883,240,16,16.9, , 
94884,240,16,16.9, , 
94885,240,16,16.9, , 
94886,240,16,16.9, , 
94887,240,16,16.9, , 
94888,240,16,16.9, , 
94890,240,16,16.9, , 
94891,240,16,16.9, , 
94892,240,16,16.9, , 
94893,240,16,16.9, , 
94894,240,16,16.9, , 
94895,240,16,16.9, , 
94896,240,16,16.9, , 
94897,240,16,16.9, , 
94898,240,16,16.9, , 
94899,240,16,16.9, , 
9490,240,16,16.9, , 
9491,240,16,16.9, , 
9492,240,16,16.9, , 
9493,240,16,16.9, , 
9494,240,16,16.9, , 
9495,240,16,16.9, , 
9500,244,16,16.12, , 
9501,244,16,16.12, , 
9502,244,16,16.12, , 
9503,244,16,16.12, , 
9509,244,16,16.12, , 
9510,244,16,16.12, , 
9511,244,16,16.12, , 
9512,244,16,16.12, , 
9513,244,16,16.12, , 
9514,244,16,16.12, , 
9515,244,16,16.12, , 
9516,244,16,16.12, , 
9517,244,16,16.12, , 
9518,244,16,16.12, , 
9519,244,16,16.12, , 
95200,227,16,16.3, , 
95201,227,16,16.3, , 
95202,227,16,16.3, , 
95203,227,16,16.3, , 
95204,227,16,16.3, , 
95205,227,16,16.3, , 
95206,227,16,16.3, , 
95207,227,16,16.3, , 
95208,227,16,16.3, , 
95209,227,16,16.3, , 
95210,227,16,16.3, , 
95211,227,16,16.3, , 
95212,227,16,16.3, , 
95213,227,16,16.3, , 
95214,227,16,16.3, , 
95215,227,16,16.3, , 
95216,227,16,16.3, , 
95217,227,16,16.3, , 
95218,227,16,16.3, , 
95219,227,16,16.3, , 
9522,227,16,16.3, , 
9523,227,16,16.3, , 
9524,227,16,16.3, , 
9528,227,16,16.3, , 
9529,227,16,16.3, , 
9530,244,16,16.12, , 
9531,244,16,16.12, , 
9532,244,16,16.12, , 
9533,244,16,16.12, , 
9534,244,16,16.12, , 
9535,244,16,16.12, , 
9538,244,16,16.12, , 
9539,244,16,16.12, , 
9540,244,16,16.12, , 
9541,244,16,16.12, , 
9548,244,16,16.12, , 
9549,244,16,16.12, , 
9550,244,16,16.12, , 
9551,244,16,16.12, , 
9552,244,16,16.12, , 
9553,244,16,16.12, , 
9554,244,16,16.12, , 
9555,244,16,16.12, , 
9556,244,16,16.12, , 
9557,244,16,16.12, , 
9558,244,16,16.12, , 
9559,244,16,16.12, , 
9560,244,16,16.12, , 
9561,244,16,16.12, , 
9562,244,16,16.12, , 
9563,244,16,16.12, , 
9564,244,16,16.12, , 
9565,244,16,16.12, , 
9568,244,16,16.12, , 
9569,244,16,16.12, , 
9570,244,16,16.12, , 
9571,244,16,16.12, , 
9578,244,16,16.12, , 
9579,244,16,16.12, , 
9580,244,16,16.12, , 
9581,244,16,16.12, , 
9582,244,16,16.12, , 
9583,244,16,16.12, , 
9584,244,16,16.12, , 
9585,244,16,16.12, , 
9586,244,16,16.12, , 
9587,244,16,16.12, , 
9588,244,16,16.12, , 
95890,244,16,16.12, , 
95891,244,16,16.12, , 
95892,244,16,16.12, , 
95893,244,16,16.12, , 
95899,244,16,16.12, , 
9590,244,16,16.12, , 
95901,244,16,16.12, , 
95909,244,16,16.12, , 
9591,244,16,16.12, , 
95911,244,16,16.12, , 
95912,244,16,16.12, , 
95913,244,16,16.12, , 
95914,244,16,16.12, , 
95919,244,16,16.12, , 
9592,244,16,16.12, , 
9593,244,16,16.12, , 
9594,244,16,16.12, , 
9595,244,16,16.12, , 
9596,244,16,16.12, , 
9597,244,16,16.12, , 
9598,244,16,16.12, , 
9599,244,16,16.12, , 
9600,242,16,16.11,16.11.2, 
9601,242,16,16.11,16.11.2, 
9602,242,16,16.11,16.11.2, 
9603,242,16,16.11,16.11.2, 
9604,242,16,16.11,16.11.2, 
9605,242,16,16.11,16.11.2, 
9606,242,16,16.11,16.11.2, 
9607,242,16,16.11,16.11.2, 
9608,242,16,16.11,16.11.2, 
9609,242,16,16.11,16.11.2, 
9610,242,16,16.11,16.11.2, 
9611,242,16,16.11,16.11.2, 
9612,242,16,16.11,16.11.2, 
9613,242,16,16.11,16.11.2, 
9614,242,16,16.11,16.11.2, 
9615,242,16,16.11,16.11.2, 
9616,242,16,16.11,16.11.2, 
9617,242,16,16.11,16.11.2, 
9618,242,16,16.11,16.11.2, 
9619,242,16,16.11,16.11.2, 
9620,242,16,16.11,16.11.2, 
9621,242,16,16.11,16.11.2, 
9622,242,16,16.11,16.11.2, 
9623,242,16,16.11,16.11.2, 
9624,242,16,16.11,16.11.2, 
9625,242,16,16.11,16.11.2, 
9626,242,16,16.11,16.11.2, 
9627,242,16,16.11,16.11.2, 
9628,242,16,16.11,16.11.2, 
9629,242,16,16.11,16.11.2, 
9630,242,16,16.11,16.11.2, 
9631,242,16,16.11,16.11.2, 
9632,242,16,16.11,16.11.2, 
9633,242,16,16.11,16.11.2, 
9634,242,16,16.11,16.11.2, 
9635,242,16,16.11,16.11.2, 
9638,242,16,16.11,16.11.2, 
9639,242,16,16.11,16.11.2, 
9640,242,16,16.11,16.11.2, 
9641,242,16,16.11,16.11.2, 
9642,242,16,16.11,16.11.2, 
9643,242,16,16.11,16.11.2, 
9644,242,16,16.11,16.11.2, 
9645,242,16,16.11,16.11.2, 
9646,242,16,16.11,16.11.2, 
9647,242,16,16.11,16.11.2, 
9648,242,16,16.11,16.11.2, 
9649,242,16,16.11,16.11.2, 
96500,661,5,5.12, , 
96501,661,5,5.12, , 
96502,661,5,5.12, , 
96509,661,5,5.12, , 
9651,242,16,16.11,16.11.2, 
9654,242,16,16.11,16.11.2, 
9655,242,16,16.11,16.11.2, 
9656,242,16,16.11,16.11.2, 
96561,242,16,16.11,16.11.2, 
96569,242,16,16.11,16.11.2, 
9657,242,16,16.11,16.11.2, 
9658,242,16,16.11,16.11.2, 
9659,242,16,16.11,16.11.2, 
9660,242,16,16.11,16.11.2, 
9661,242,16,16.11,16.11.2, 
9662,242,16,16.11,16.11.2, 
9663,242,16,16.11,16.11.2, 
9664,242,16,16.11,16.11.2, 
9670,242,16,16.11,16.11.2, 
9671,242,16,16.11,16.11.2, 
9672,242,16,16.11,16.11.2, 
9673,242,16,16.11,16.11.2, 
9674,242,16,16.11,16.11.2, 
9675,242,16,16.11,16.11.2, 
9676,242,16,16.11,16.11.2, 
9678,242,16,16.11,16.11.2, 
9679,242,16,16.11,16.11.2, 
9680,242,16,16.11,16.11.2, 
9681,242,16,16.11,16.11.2, 
9682,242,16,16.11,16.11.2, 
9683,242,16,16.11,16.11.2, 
9684,242,16,16.11,16.11.2, 
9685,242,16,16.11,16.11.2, 
9686,242,16,16.11,16.11.2, 
9687,242,16,16.11,16.11.2, 
9689,242,16,16.11,16.11.2, 
9690,241,16,16.11,16.11.1, 
96900,241,16,16.11,16.11.1, 
96901,241,16,16.11,16.11.1, 
96902,241,16,16.11,16.11.1, 
96903,241,16,16.11,16.11.1, 
96904,241,16,16.11,16.11.1, 
96905,241,16,16.11,16.11.1, 
96909,241,16,16.11,16.11.1, 
9691,241,16,16.11,16.11.1, 
9692,241,16,16.11,16.11.1, 
9693,241,16,16.11,16.11.1, 
9694,241,16,16.11,16.11.1, 
9695,241,16,16.11,16.11.1, 
9696,241,16,16.11,16.11.1, 
9697,241,16,16.11,16.11.1, 
96970,241,16,16.11,16.11.1, 
96971,241,16,16.11,16.11.1, 
96972,241,16,16.11,16.11.1, 
96973,241,16,16.11,16.11.1, 
96979,241,16,16.11,16.11.1, 
9698,241,16,16.11,16.11.1, 
9699,241,16,16.11,16.11.1, 
9700,242,16,16.11,16.11.2, 
9701,242,16,16.11,16.11.2, 
9708,242,16,16.11,16.11.2, 
97081,242,16,16.11,16.11.2, 
97089,242,16,16.11,16.11.2, 
9709,242,16,16.11,16.11.2, 
9710,242,16,16.11,16.11.2, 
9711,242,16,16.11,16.11.2, 
9712,242,16,16.11,16.11.2, 
9713,242,16,16.11,16.11.2, 
9719,242,16,16.11,16.11.2, 
9720,242,16,16.11,16.11.2, 
9721,242,16,16.11,16.11.2, 
9722,242,16,16.11,16.11.2, 
9723,242,16,16.11,16.11.2, 
9724,242,16,16.11,16.11.2, 
9725,242,16,16.11,16.11.2, 
9726,242,16,16.11,16.11.2, 
9727,242,16,16.11,16.11.2, 
9728,242,16,16.11,16.11.2, 
9729,242,16,16.11,16.11.2, 
9730,242,16,16.11,16.11.2, 
9731,242,16,16.11,16.11.2, 
9732,242,16,16.11,16.11.2, 
9733,242,16,16.11,16.11.2, 
9734,242,16,16.11,16.11.2, 
9735,242,16,16.11,16.11.2, 
9736,242,16,16.11,16.11.2, 
9738,242,16,16.11,16.11.2, 
9739,242,16,16.11,16.11.2, 
9740,242,16,16.11,16.11.2, 
9741,242,16,16.11,16.11.2, 
9742,242,16,16.11,16.11.2, 
9743,242,16,16.11,16.11.2, 
9744,242,16,16.11,16.11.2, 
9745,242,16,16.11,16.11.2, 
9746,242,16,16.11,16.11.2, 
9747,242,16,16.11,16.11.2, 
9750,242,16,16.11,16.11.2, 
9751,242,16,16.11,16.11.2, 
9752,242,16,16.11,16.11.2, 
9753,242,16,16.11,16.11.2, 
9754,242,16,16.11,16.11.2, 
9755,242,16,16.11,16.11.2, 
9756,242,16,16.11,16.11.2, 
9757,242,16,16.11,16.11.2, 
9758,242,16,16.11,16.11.2, 
9760,242,16,16.11,16.11.2, 
9761,242,16,16.11,16.11.2, 
9762,242,16,16.11,16.11.2, 
9763,242,16,16.11,16.11.2, 
9764,242,16,16.11,16.11.2, 
9765,242,16,16.11,16.11.2, 
9766,242,16,16.11,16.11.2, 
9767,242,16,16.11,16.11.2, 
9768,242,16,16.11,16.11.2, 
9769,242,16,16.11,16.11.2, 
9770,242,16,16.11,16.11.2, 
9771,242,16,16.11,16.11.2, 
9772,242,16,16.11,16.11.2, 
9773,242,16,16.11,16.11.2, 
9774,242,16,16.11,16.11.2, 
9778,242,16,16.11,16.11.2, 
9779,242,16,16.11,16.11.2, 
9780,242,16,16.11,16.11.2, 
9781,242,16,16.11,16.11.2, 
9782,242,16,16.11,16.11.2, 
9783,242,16,16.11,16.11.2, 
9784,242,16,16.11,16.11.2, 
9785,242,16,16.11,16.11.2, 
9786,242,16,16.11,16.11.2, 
9788,242,16,16.11,16.11.2, 
9789,242,16,16.11,16.11.2, 
9790,242,16,16.11,16.11.2, 
9791,242,16,16.11,16.11.2, 
9792,242,16,16.11,16.11.2, 
9793,242,16,16.11,16.11.2, 
9794,242,16,16.11,16.11.2, 
9795,242,16,16.11,16.11.2, 
9796,242,16,16.11,16.11.2, 
9797,242,16,16.11,16.11.2, 
9799,242,16,16.11,16.11.2, 
9800,660,5,5.11, , 
9801,243,16,16.11,16.11.3, 
9802,243,16,16.11,16.11.3, 
9803,243,16,16.11,16.11.3, 
9808,243,16,16.11,16.11.3, 
9809,243,16,16.11,16.11.3, 
981,243,16,16.11,16.11.3, 
9820,243,16,16.11,16.11.3, 
9821,243,16,16.11,16.11.3, 
9822,243,16,16.11,16.11.3, 
9823,243,16,16.11,16.11.3, 
9824,243,16,16.11,16.11.3, 
9828,243,16,16.11,16.11.3, 
9830,243,16,16.11,16.11.3, 
9831,243,16,16.11,16.11.3, 
9832,243,16,16.11,16.11.3, 
9839,243,16,16.11,16.11.3, 
9840,243,16,16.11,16.11.3, 
9841,243,16,16.11,16.11.3, 
9848,243,16,16.11,16.11.3, 
9849,243,16,16.11,16.11.3, 
9850,243,16,16.11,16.11.3, 
9851,243,16,16.11,16.11.3, 
9852,243,16,16.11,16.11.3, 
9853,243,16,16.11,16.11.3, 
9854,243,16,16.11,16.11.3, 
9855,243,16,16.11,16.11.3, 
9856,243,16,16.11,16.11.3, 
9858,243,16,16.11,16.11.3, 
9859,243,16,16.11,16.11.3, 
986,243,16,16.11,16.11.3, 
9870,243,16,16.11,16.11.3, 
9871,243,16,16.11,16.11.3, 
9872,243,16,16.11,16.11.3, 
9873,243,16,16.11,16.11.3, 
9874,243,16,16.11,16.11.3, 
9875,243,16,16.11,16.11.3, 
9876,243,16,16.11,16.11.3, 
9877,243,16,16.11,16.11.3, 
9878,243,16,16.11,16.11.3, 
9879,243,16,16.11,16.11.3, 
9880,243,16,16.11,16.11.3, 
9881,243,16,16.11,16.11.3, 
9882,243,16,16.11,16.11.3, 
9888,243,16,16.11,16.11.3, 
9889,243,16,16.11,16.11.3, 
9890,243,16,16.11,16.11.3, 
9891,243,16,16.11,16.11.3, 
9892,243,16,16.11,16.11.3, 
9893,243,16,16.11,16.11.3, 
9894,243,16,16.11,16.11.3, 
9895,243,16,16.11,16.11.3, 
9896,243,16,16.11,16.11.3, 
9897,243,16,16.11,16.11.3, 
9898,243,16,16.11,16.11.3, 
98981,243,16,16.11,16.11.3, 
98982,243,16,16.11,16.11.3, 
98983,243,16,16.11,16.11.3, 
98984,243,16,16.11,16.11.3, 
98989,243,16,16.11,16.11.3, 
9899,243,16,16.11,16.11.3, 
990,244,16,16.12, , 
9910,244,16,16.12, , 
9911,244,16,16.12, , 
9912,244,16,16.12, , 
9913,244,16,16.12, , 
9914,244,16,16.12, , 
9915,244,16,16.12, , 
9916,244,16,16.12, , 
9918,244,16,16.12, , 
9919,244,16,16.12, , 
9920,244,16,16.12, , 
9921,244,16,16.12, , 
9922,244,16,16.12, , 
9923,244,16,16.12, , 
9924,244,16,16.12, , 
9925,244,16,16.12, , 
9926,244,16,16.12, , 
9927,244,16,16.12, , 
9928,244,16,16.12, , 
9929,244,16,16.12, , 
9930,244,16,16.12, , 
9931,244,16,16.12, , 
9932,244,16,16.12, , 
9933,244,16,16.12, , 
9934,244,16,16.12, , 
9938,244,16,16.12, , 
9939,244,16,16.12, , 
9940,244,16,16.12, , 
9941,244,16,16.12, , 
9942,244,16,16.12, , 
9943,244,16,16.12, , 
9944,244,16,16.12, , 
9945,244,16,16.12, , 
9946,244,16,16.12, , 
9947,244,16,16.12, , 
9948,244,16,16.12, , 
9949,244,16,16.12, , 
9950,253,17,17.1,17.1.9, 
9951,55,3,3.8,3.8.5, 
9952,242,16,16.11,16.11.2, 
99520,242,16,16.11,16.11.2, 
99521,242,16,16.11,16.11.2, 
99522,242,16,16.11,16.11.2, 
99523,242,16,16.11,16.11.2, 
99524,238,16,16.10,16.10.2, 
99527,242,16,16.11,16.11.2, 
99529,242,16,16.11,16.11.2, 
9953,253,17,17.1,17.1.9, 
9954,238,16,16.10,16.10.2,16.10.2.7
9955,244,16,16.12, , 
99550,244,16,16.12, , 
99551,244,16,16.12, , 
99552,244,16,16.12, , 
99553,244,16,16.12, , 
99554,244,16,16.12, , 
99555,244,16,16.12, , 
99559,244,16,16.12, , 
99560,253,17,17.1,17.1.9, 
99561,253,17,17.1,17.1.9, 
99562,253,17,17.1,17.1.9, 
99563,253,17,17.1,17.1.9, 
99564,253,17,17.1,17.1.9, 
99565,253,17,17.1,17.1.9, 
99566,253,17,17.1,17.1.9, 
99567,253,17,17.1,17.1.9, 
99568,253,17,17.1,17.1.9, 
99569,253,17,17.1,17.1.9, 
9957,253,17,17.1,17.1.9, 
99580,244,16,16.12, , 
99581,244,16,16.12, , 
99582,244,16,16.12, , 
99583,244,16,16.12, , 
99584,244,16,16.12, , 
99585,244,16,16.12, , 
99586,238,16,16.10,16.10.2,16.10.2.7
99589,244,16,16.12, , 
99590,244,16,16.12, , 
99591,2,1,1.1,1.1.2,1.1.2.6
99592,2,1,1.1,1.1.2,1.1.2.6
99593,244,16,16.12, , 
99594,244,16,16.12, , 
99600,237,16,16.10,16.10.1,16.10.1.1
99601,237,16,16.10,16.10.1,16.10.1.1
99602,237,16,16.10,16.10.1,16.10.1.1
99603,237,16,16.10,16.10.1,16.10.1.1
99604,237,16,16.10,16.10.1,16.10.1.1
99609,237,16,16.10,16.10.1,16.10.1.1
9961,237,16,16.10,16.10.1,16.10.1.1
9962,237,16,16.10,16.10.1,16.10.1.1
99630,237,16,16.10,16.10.1,16.10.1.1
99631,237,16,16.10,16.10.1,16.10.1.1
99632,237,16,16.10,16.10.1,16.10.1.1
99639,237,16,16.10,16.10.1,16.10.1.1
9964,237,16,16.10,16.10.1,16.10.1.1
99640,237,16,16.10,16.10.1,16.10.1.1
99641,237,16,16.10,16.10.1,16.10.1.1
99642,237,16,16.10,16.10.1,16.10.1.1
99643,237,16,16.10,16.10.1,16.10.1.1
99644,237,16,16.10,16.10.1,16.10.1.1
99645,237,16,16.10,16.10.1,16.10.1.1
99646,237,16,16.10,16.10.1,16.10.1.1
99647,237,16,16.10,16.10.1,16.10.1.1
99649,237,16,16.10,16.10.1,16.10.1.1
99651,237,16,16.10,16.10.1,16.10.1.1
99652,237,16,16.10,16.10.1,16.10.1.1
99653,237,16,16.10,16.10.1,16.10.1.1
99654,237,16,16.10,16.10.1,16.10.1.1
99655,237,16,16.10,16.10.1,16.10.1.1
99656,237,16,16.10,16.10.1,16.10.1.1
99657,237,16,16.10,16.10.1,16.10.1.1
99659,237,16,16.10,16.10.1,16.10.1.1
9966,237,16,16.10,16.10.1,16.10.1.2
99660,237,16,16.10,16.10.1,16.10.1.2
99661,237,16,16.10,16.10.1,16.10.1.2
99662,237,16,16.10,16.10.1,16.10.1.2
99663,237,16,16.10,16.10.1,16.10.1.2
99664,237,16,16.10,16.10.1,16.10.1.2
99665,237,16,16.10,16.10.1,16.10.1.2
99666,237,16,16.10,16.10.1,16.10.1.2
99667,237,16,16.10,16.10.1,16.10.1.2
99668,237,16,16.10,16.10.1,16.10.1.2
99669,237,16,16.10,16.10.1,16.10.1.2
9967,237,16,16.10,16.10.1,16.10.1.3
99670,237,16,16.10,16.10.1,16.10.1.3
99671,237,16,16.10,16.10.1,16.10.1.3
99672,237,16,16.10,16.10.1,16.10.1.3
99673,237,16,16.10,16.10.1,16.10.1.3
99674,237,16,16.10,16.10.1,16.10.1.3
99675,237,16,16.10,16.10.1,16.10.1.3
99676,237,16,16.10,16.10.1,16.10.1.3
99677,237,16,16.10,16.10.1,16.10.1.3
99678,237,16,16.10,16.10.1,16.10.1.3
99679,237,16,16.10,16.10.1,16.10.1.3
99680,237,16,16.10,16.10.1,16.10.1.4
99681,237,16,16.10,16.10.1,16.10.1.4
99682,237,16,16.10,16.10.1,16.10.1.4
99683,237,16,16.10,16.10.1,16.10.1.4
99684,237,16,16.10,16.10.1,16.10.1.4
99685,237,16,16.10,16.10.1,16.10.1.4
99686,237,16,16.10,16.10.1,16.10.1.4
99687,237,16,16.10,16.10.1,16.10.1.4
99688,237,16,16.10,16.10.1,16.10.1.4
99689,237,16,16.10,16.10.1,16.10.1.4
99690,237,16,16.10,16.10.1,16.10.1.4
99691,237,16,16.10,16.10.1,16.10.1.4
99692,237,16,16.10,16.10.1,16.10.1.4
99693,237,16,16.10,16.10.1,16.10.1.4
99694,237,16,16.10,16.10.1,16.10.1.4
99695,237,16,16.10,16.10.1,16.10.1.4
99696,237,16,16.10,16.10.1,16.10.1.4
99699,237,16,16.10,16.10.1,16.10.1.4
9970,238,16,16.10,16.10.2,16.10.2.7
99700,238,16,16.10,16.10.2,16.10.2.7
99701,238,16,16.10,16.10.2,16.10.2.7
99702,238,16,16.10,16.10.2,16.10.2.7
99709,238,16,16.10,16.10.2,16.10.2.7
9971,238,16,16.10,16.10.2,16.10.2.1
9972,238,16,16.10,16.10.2,16.10.2.7
9973,238,16,16.10,16.10.2,16.10.2.2
99731,238,16,16.10,16.10.2,16.10.2.2
99732,238,16,16.10,16.10.2,16.10.2.2
99739,238,16,16.10,16.10.2,16.10.2.2
9974,238,16,16.10,16.10.2,16.10.2.3
99741,238,16,16.10,16.10.2,16.10.2.3
99749,238,16,16.10,16.10.2,16.10.2.3
9975,238,16,16.10,16.10.2,16.10.2.4
99760,238,16,16.10,16.10.2,16.10.2.7
99761,238,16,16.10,16.10.2,16.10.2.7
99762,238,16,16.10,16.10.2,16.10.2.6
99769,238,16,16.10,16.10.2,16.10.2.7
99771,238,16,16.10,16.10.2,16.10.2.7
99772,238,16,16.10,16.10.2,16.10.2.7
99779,238,16,16.10,16.10.2,16.10.2.7
9979,238,16,16.10,16.10.2,16.10.2.7
99791,238,16,16.10,16.10.2,16.10.2.7
99799,238,16,16.10,16.10.2,16.10.2.7
9980,238,16,16.10,16.10.2,16.10.2.7
99800,238,16,16.10,16.10.2,16.10.2.7
99801,238,16,16.10,16.10.2,16.10.2.7
99802,238,16,16.10,16.10.2,16.10.2.7
99809,238,16,16.10,16.10.2,16.10.2.7
9981,238,16,16.10,16.10.2,16.10.2.5
99811,238,16,16.10,16.10.2,16.10.2.5
