Code,Single,Level1,Level2
M65151,211,13,13.8
M65152,211,13,13.8
M65159,211,13,13.8
M65161,211,13,13.8
M65162,211,13,13.8
M65169,211,13,13.8
M65171,211,13,13.8
M65172,211,13,13.8
M65179,211,13,13.8
M6518,211,13,13.8
M6519,211,13,13.8
M6520,211,13,13.8
M65221,211,13,13.8
M65222,211,13,13.8
M65229,211,13,13.8
M65231,211,13,13.8
M65232,211,13,13.8
M65239,211,13,13.8
M65241,211,13,13.8
M65242,211,13,13.8
M65249,211,13,13.8
M65251,211,13,13.8
M65252,211,13,13.8
M65259,211,13,13.8
M65261,211,13,13.8
M65262,211,13,13.8
M65269,211,13,13.8
M65271,211,13,13.8
M65272,211,13,13.8
M65279,211,13,13.8
M6528,211,13,13.8
M6529,211,13,13.8
M6530,211,13,13.8
M65311,211,13,13.8
M65312,211,13,13.8
M65319,211,13,13.8
M65321,211,13,13.8
M65322,211,13,13.8
M65329,211,13,13.8
M65331,211,13,13.8
M65332,211,13,13.8
M65339,211,13,13.8
M65341,211,13,13.8
M65342,211,13,13.8
M65349,211,13,13.8
M65351,211,13,13.8
M65352,211,13,13.8
M65359,211,13,13.8
M654,211,13,13.8
M6580,211,13,13.8
M65811,211,13,13.8
M65812,211,13,13.8
M65819,211,13,13.8
M65821,211,13,13.8
M65822,211,13,13.8
M65829,211,13,13.8
M65831,211,13,13.8
M65832,211,13,13.8
M65839,211,13,13.8
M65841,211,13,13.8
M65842,211,13,13.8
M65849,211,13,13.8
M65851,211,13,13.8
M65852,211,13,13.8
M65859,211,13,13.8
M65861,211,13,13.8
M65862,211,13,13.8
M65869,211,13,13.8
M65871,211,13,13.8
M65872,211,13,13.8
M65879,211,13,13.8
M6588,211,13,13.8
M6589,211,13,13.8
M659,211,13,13.8
M660,211,13,13.8
M6610,211,13,13.8
M66111,211,13,13.8
M66112,211,13,13.8
M66119,211,13,13.8
M66121,211,13,13.8
M66122,211,13,13.8
M66129,211,13,13.8
M66131,211,13,13.8
M66132,211,13,13.8
M66139,211,13,13.8
M66141,211,13,13.8
M66142,211,13,13.8
M66143,211,13,13.8
M66144,211,13,13.8
M66145,211,13,13.8
M66146,211,13,13.8
M66151,211,13,13.8
M66152,211,13,13.8
M66159,211,13,13.8
M66171,211,13,13.8
M66172,211,13,13.8
M66173,211,13,13.8
M66174,211,13,13.8
M66175,211,13,13.8
M66176,211,13,13.8
M66177,211,13,13.8
M66178,211,13,13.8
M66179,211,13,13.8
M6618,211,13,13.8
M6620,211,13,13.8
M66211,211,13,13.8
M66212,211,13,13.8
M66219,211,13,13.8
M66221,211,13,13.8
M66222,211,13,13.8
M66229,211,13,13.8
M66231,211,13,13.8
M66232,211,13,13.8
M66239,211,13,13.8
M66241,211,13,13.8
M66242,211,13,13.8
M66249,211,13,13.8
M66251,211,13,13.8
M66252,211,13,13.8
M66259,211,13,13.8
M66261,211,13,13.8
M66262,211,13,13.8
M66269,211,13,13.8
M66271,211,13,13.8
M66272,211,13,13.8
M66279,211,13,13.8
M6628,211,13,13.8
M6629,211,13,13.8
M6630,211,13,13.8
M66311,211,13,13.8
M66312,211,13,13.8
M66319,211,13,13.8
M66321,211,13,13.8
M66322,211,13,13.8
M66329,211,13,13.8
M66331,211,13,13.8
M66332,211,13,13.8
M66339,211,13,13.8
M66341,211,13,13.8
M66342,211,13,13.8
M66349,211,13,13.8
M66351,211,13,13.8
M66352,211,13,13.8
M66359,211,13,13.8
M66361,211,13,13.8
M66362,211,13,13.8
M66369,211,13,13.8
M66371,211,13,13.8
M66372,211,13,13.8
M66379,211,13,13.8
M6638,211,13,13.8
M6639,211,13,13.8
M6680,211,13,13.8
M66811,211,13,13.8
M66812,211,13,13.8
M66819,211,13,13.8
M66821,211,13,13.8
M66822,211,13,13.8
M66829,211,13,13.8
M66831,211,13,13.8
M66832,211,13,13.8
M66839,211,13,13.8
M66841,211,13,13.8
M66842,211,13,13.8
M66849,211,13,13.8
M66851,211,13,13.8
M66852,211,13,13.8
M66859,211,13,13.8
M66861,211,13,13.8
M66862,211,13,13.8
M66869,211,13,13.8
M66871,211,13,13.8
M66872,211,13,13.8
M66879,211,13,13.8
M6688,211,13,13.8
M6689,211,13,13.8
M669,211,13,13.8
M6700,211,13,13.8
M6701,211,13,13.8
M6702,211,13,13.8
M6720,211,13,13.8
M67211,211,13,13.8
M67212,211,13,13.8
M67219,211,13,13.8
M67221,211,13,13.8
M67222,211,13,13.8
M67229,211,13,13.8
M67231,211,13,13.8
M67232,211,13,13.8
M67239,211,13,13.8
M67241,211,13,13.8
M67242,211,13,13.8
M67249,211,13,13.8
M67251,211,13,13.8
M67252,211,13,13.8
M67259,211,13,13.8
M67261,211,13,13.8
M67262,211,13,13.8
M67269,211,13,13.8
M67271,211,13,13.8
M67272,211,13,13.8
M67279,211,13,13.8
M6728,211,13,13.8
M6729,211,13,13.8
M6730,211,13,13.8
M67311,211,13,13.8
M67312,211,13,13.8
M67319,211,13,13.8
M67321,211,13,13.8
M67322,211,13,13.8
M67329,211,13,13.8
M67331,211,13,13.8
M67332,211,13,13.8
M67339,211,13,13.8
M67341,211,13,13.8
M67342,211,13,13.8
M67349,211,13,13.8
M67351,211,13,13.8
M67352,211,13,13.8
M67359,211,13,13.8
M67361,211,13,13.8
M67362,211,13,13.8
M67369,211,13,13.8
M67371,211,13,13.8
M67372,211,13,13.8
M67379,211,13,13.8
M6738,211,13,13.8
M6739,211,13,13.8
M6740,211,13,13.8
M67411,211,13,13.8
M67412,211,13,13.8
M67419,211,13,13.8
M67421,211,13,13.8
M67422,211,13,13.8
M67429,211,13,13.8
M67431,211,13,13.8
M67432,211,13,13.8
M67439,211,13,13.8
M67441,211,13,13.8
M67442,211,13,13.8
M67449,211,13,13.8
M67451,211,13,13.8
M67452,211,13,13.8
M67459,211,13,13.8
M67461,211,13,13.8
M67462,211,13,13.8
M67469,211,13,13.8
M67471,211,13,13.8
M67472,211,13,13.8
M67479,211,13,13.8
M6748,211,13,13.8
M6749,211,13,13.8
M6750,211,13,13.8
M6751,211,13,13.8
M6752,211,13,13.8
M6780,211,13,13.8
M67811,211,13,13.8
M67812,211,13,13.8
M67813,211,13,13.8
M67814,211,13,13.8
M67819,211,13,13.8
M67821,211,13,13.8
M67822,211,13,13.8
M67823,211,13,13.8
M67824,211,13,13.8
M67829,211,13,13.8
M67831,211,13,13.8
M67832,211,13,13.8
M67833,211,13,13.8
M67834,211,13,13.8
M67839,211,13,13.8
M67841,211,13,13.8
M67842,211,13,13.8
M67843,211,13,13.8
M67844,211,13,13.8
M67849,211,13,13.8
M67851,211,13,13.8
M67852,211,13,13.8
M67853,211,13,13.8
M67854,211,13,13.8
M67859,211,13,13.8
M67861,211,13,13.8
M67862,211,13,13.8
M67863,211,13,13.8
M67864,211,13,13.8
M67869,211,13,13.8
M67871,211,13,13.8
M67872,211,13,13.8
M67873,211,13,13.8
M67874,211,13,13.8
M67879,211,13,13.8
M6788,211,13,13.8
M6789,211,13,13.8
M6790,211,13,13.8
M67911,211,13,13.8
M67912,211,13,13.8
M67919,211,13,13.8
M67921,211,13,13.8
M67922,211,13,13.8
M67929,211,13,13.8
M67931,211,13,13.8
M67932,211,13,13.8
M67939,211,13,13.8
M67941,211,13,13.8
M67942,211,13,13.8
M67949,211,13,13.8
M67951,211,13,13.8
M67952,211,13,13.8
M67959,211,13,13.8
M67961,211,13,13.8
M67962,211,13,13.8
M67969,211,13,13.8
M67971,211,13,13.8
M67972,211,13,13.8
M67979,211,13,13.8
M6798,211,13,13.8
M6799,211,13,13.8
M70031,211,13,13.8
M70032,211,13,13.8
M70039,211,13,13.8
M70041,211,13,13.8
M70042,211,13,13.8
M70049,211,13,13.8
M7010,211,13,13.8
M7011,211,13,13.8
M7012,211,13,13.8
M7020,211,13,13.8
M7021,211,13,13.8
M7022,211,13,13.8
M7030,211,13,13.8
M7031,211,13,13.8
M7032,211,13,13.8
M7040,211,13,13.8
M7041,211,13,13.8
M7042,211,13,13.8
M7050,211,13,13.8
M7051,211,13,13.8
M7052,211,13,13.8
M7060,211,13,13.8
M7061,211,13,13.8
M7062,211,13,13.8
M7070,211,13,13.8
M7071,211,13,13.8
M7072,211,13,13.8
M7080,211,13,13.8
M70811,211,13,13.8
M70812,211,13,13.8
M70819,211,13,13.8
M70821,211,13,13.8
M70822,211,13,13.8
M70829,211,13,13.8
M70831,211,13,13.8
M70832,211,13,13.8
M70839,211,13,13.8
M70841,211,13,13.8
M70842,211,13,13.8
M70849,211,13,13.8
M70851,211,13,13.8
M70852,211,13,13.8
M70859,211,13,13.8
M70861,211,13,13.8
M70862,211,13,13.8
M70869,211,13,13.8
M70871,211,13,13.8
M70872,211,13,13.8
M70879,211,13,13.8
M7088,211,13,13.8
M7089,211,13,13.8
M7090,211,13,13.8
M70911,211,13,13.8
M70912,211,13,13.8
M70919,211,13,13.8
M70921,211,13,13.8
M70922,211,13,13.8
M70929,211,13,13.8
M70931,211,13,13.8
M70932,211,13,13.8
M70939,211,13,13.8
M70941,211,13,13.8
M70942,211,13,13.8
M70949,211,13,13.8
M70951,211,13,13.8
M70952,211,13,13.8
M70959,211,13,13.8
M70961,211,13,13.8
M70962,211,13,13.8
M70969,211,13,13.8
M70971,211,13,13.8
M70972,211,13,13.8
M70979,211,13,13.8
M7098,211,13,13.8
M7099,211,13,13.8
M7100,211,13,13.8
M71011,211,13,13.8
M71012,211,13,13.8
M71019,211,13,13.8
M71021,211,13,13.8
M71022,211,13,13.8
M71029,211,13,13.8
M71031,211,13,13.8
M71032,211,13,13.8
M71039,211,13,13.8
M71041,211,13,13.8
M71042,211,13,13.8
M71049,211,13,13.8
M71051,211,13,13.8
M71052,211,13,13.8
M71059,211,13,13.8
M71061,211,13,13.8
M71062,211,13,13.8
M71069,211,13,13.8
M71071,211,13,13.8
M71072,211,13,13.8
M71079,211,13,13.8
M7108,211,13,13.8
M7109,211,13,13.8
M7110,211,13,13.8
M71111,211,13,13.8
M71112,211,13,13.8
M71119,211,13,13.8
M71121,211,13,13.8
M71122,211,13,13.8
M71129,211,13,13.8
M71131,211,13,13.8
M71132,211,13,13.8
M71139,211,13,13.8
M71141,211,13,13.8
M71142,211,13,13.8
M71149,211,13,13.8
M71151,211,13,13.8
M71152,211,13,13.8
M71159,211,13,13.8
M71161,211,13,13.8
M71162,211,13,13.8
M71169,211,13,13.8
M71171,211,13,13.8
M71172,211,13,13.8
M71179,211,13,13.8
M7118,211,13,13.8
M7119,211,13,13.8
M7120,211,13,13.8
M7121,211,13,13.8
M7122,211,13,13.8
M7130,211,13,13.8
M71311,211,13,13.8
M71312,211,13,13.8
M71319,211,13,13.8
M71321,211,13,13.8
M71322,211,13,13.8
M71329,211,13,13.8
M71331,211,13,13.8
M71332,211,13,13.8
M71339,211,13,13.8
M71341,211,13,13.8
M71342,211,13,13.8
M71349,211,13,13.8
M71351,211,13,13.8
M71352,211,13,13.8
M71359,211,13,13.8
M71371,211,13,13.8
M71372,211,13,13.8
M71379,211,13,13.8
M7138,211,13,13.8
M7139,211,13,13.8
M7140,211,13,13.8
M71421,211,13,13.8
M71422,211,13,13.8
M71429,211,13,13.8
M71431,211,13,13.8
M71432,211,13,13.8
M71439,211,13,13.8
M71441,211,13,13.8
M71442,211,13,13.8
M71449,211,13,13.8
M71451,211,13,13.8
M71452,211,13,13.8
M71459,211,13,13.8
M71461,211,13,13.8
M71462,211,13,13.8
M71469,211,13,13.8
M71471,211,13,13.8
M71472,211,13,13.8
M71479,211,13,13.8
M7148,211,13,13.8
M7149,211,13,13.8
M7150,211,13,13.8
M71521,211,13,13.8
M71522,211,13,13.8
M71529,211,13,13.8
M71531,211,13,13.8
M71532,211,13,13.8
M71539,211,13,13.8
M71541,211,13,13.8
M71542,211,13,13.8
M71549,211,13,13.8
M71551,211,13,13.8
M71552,211,13,13.8
M71559,211,13,13.8
M71561,211,13,13.8
M71562,211,13,13.8
M71569,211,13,13.8
M71571,211,13,13.8
M71572,211,13,13.8
M71579,211,13,13.8
M7158,211,13,13.8
M7180,211,13,13.8
M71811,211,13,13.8
M71812,211,13,13.8
M71819,211,13,13.8
M71821,211,13,13.8
M71822,211,13,13.8
M71829,211,13,13.8
M71831,211,13,13.8
M71832,211,13,13.8
M71839,211,13,13.8
M71841,211,13,13.8
M71842,211,13,13.8
M71849,211,13,13.8
M71851,211,13,13.8
M71852,211,13,13.8
M71859,211,13,13.8
M71861,211,13,13.8
M71862,211,13,13.8
M71869,211,13,13.8
M71871,211,13,13.8
M71872,211,13,13.8
M71879,211,13,13.8
M7188,211,13,13.8
M7189,211,13,13.8
M719,211,13,13.8
M720,211,13,13.8
M721,211,13,13.8
M722,211,13,13.8
M724,211,13,13.8
M726,211,13,13.8
M728,211,13,13.8
M729,211,13,13.8
M7500,211,13,13.8
M7501,211,13,13.8
M7502,211,13,13.8
M75100,211,13,13.8
M75101,211,13,13.8
M75102,211,13,13.8
M75110,211,13,13.8
M75111,211,13,13.8
M75112,211,13,13.8
M75120,211,13,13.8
M75121,211,13,13.8
M75122,211,13,13.8
M7520,211,13,13.8
M7521,211,13,13.8
M7522,211,13,13.8
M7530,211,13,13.8
M7531,211,13,13.8
M7532,211,13,13.8
M7540,211,13,13.8
M7541,211,13,13.8
M7542,211,13,13.8
M7550,211,13,13.8
M7551,211,13,13.8
M7552,211,13,13.8
M7580,211,13,13.8
M7581,211,13,13.8
M7582,211,13,13.8
M7590,211,13,13.8
M7591,211,13,13.8
M7592,211,13,13.8
M7600,211,13,13.8
M7601,211,13,13.8
M7602,211,13,13.8
M7610,211,13,13.8
M7611,211,13,13.8
M7612,211,13,13.8
M7620,211,13,13.8
M7621,211,13,13.8
M7622,211,13,13.8
M7630,211,13,13.8
M7631,211,13,13.8
M7632,211,13,13.8
M7640,211,13,13.8
M7641,211,13,13.8
M7642,211,13,13.8
M7650,211,13,13.8
M7651,211,13,13.8
M7652,211,13,13.8
M7660,211,13,13.8
M7661,211,13,13.8
M7662,211,13,13.8
M7670,211,13,13.8
M7671,211,13,13.8
M7672,211,13,13.8
M76811,211,13,13.8
M76812,211,13,13.8
M76819,211,13,13.8
M76821,211,13,13.8
M76822,211,13,13.8
M76829,211,13,13.8
M76891,211,13,13.8
M76892,211,13,13.8
M76899,211,13,13.8
M769,211,13,13.8
M7700,211,13,13.8
M7701,211,13,13.8
M7702,211,13,13.8
M7710,211,13,13.8
M7711,211,13,13.8
M7712,211,13,13.8
M7720,211,13,13.8
M7721,211,13,13.8
M7722,211,13,13.8
M7730,211,13,13.8
M7731,211,13,13.8
M7732,211,13,13.8
M7740,211,13,13.8
M7741,211,13,13.8
M7742,211,13,13.8
M7750,211,13,13.8
M7751,211,13,13.8
M7752,211,13,13.8
M778,211,13,13.8
M779,211,13,13.8
M790,211,13,13.8
M791,211,13,13.8
M792,211,13,13.8
M793,211,13,13.8
M794,211,13,13.8
M795,211,13,13.8
M79601,211,13,13.8
M79602,211,13,13.8
M79603,211,13,13.8
M79604,211,13,13.8
M79605,211,13,13.8
M79606,211,13,13.8
M79609,211,13,13.8
M79621,211,13,13.8
M79622,211,13,13.8
M79629,211,13,13.8
M79631,211,13,13.8
M79632,211,13,13.8
M79639,211,13,13.8
M79641,211,13,13.8
M79642,211,13,13.8
M79643,211,13,13.8
M79644,211,13,13.8
M79645,211,13,13.8
M79646,211,13,13.8
M79651,211,13,13.8
M79652,211,13,13.8
M79659,211,13,13.8
M79661,211,13,13.8
M79662,211,13,13.8
M79669,211,13,13.8
M79671,211,13,13.8
M79672,211,13,13.8
M79673,211,13,13.8
M79674,211,13,13.8
M79675,211,13,13.8
M79676,211,13,13.8
M797,211,13,13.8
M7981,211,13,13.8
M7989,211,13,13.8
M799,211,13,13.8
M79A11,211,13,13.8
M79A12,211,13,13.8
M79A19,211,13,13.8
M79A21,211,13,13.8
M79A22,211,13,13.8
M79A29,211,13,13.8
M79A3,211,13,13.8
M79A9,211,13,13.8
M8000XA,207,13,13.5
M8000XD,207,13,13.5
M8000XG,207,13,13.5
M8000XK,207,13,13.5
M8000XP,207,13,13.5
M8000XS,207,13,13.5
M80011A,207,13,13.5
M80011D,207,13,13.5
M80011G,207,13,13.5
M80011K,207,13,13.5
M80011P,207,13,13.5
M80011S,207,13,13.5
M80012A,207,13,13.5
M80012D,207,13,13.5
M80012G,207,13,13.5
M80012K,207,13,13.5
M80012P,207,13,13.5
M80012S,207,13,13.5
M80019A,207,13,13.5
M80019D,207,13,13.5
M80019G,207,13,13.5
M80019K,207,13,13.5
M80019P,207,13,13.5
M80019S,207,13,13.5
M80021A,207,13,13.5
M80021D,207,13,13.5
M80021G,207,13,13.5
M80021K,207,13,13.5
M80021P,207,13,13.5
M80021S,207,13,13.5
M80022A,207,13,13.5
M80022D,207,13,13.5
M80022G,207,13,13.5
M80022K,207,13,13.5
M80022P,207,13,13.5
M80022S,207,13,13.5
M80029A,207,13,13.5
M80029D,207,13,13.5
M80029G,207,13,13.5
M80029K,207,13,13.5
M80029P,207,13,13.5
M80029S,207,13,13.5
M80031A,207,13,13.5
M80031D,207,13,13.5
M80031G,207,13,13.5
M80031K,207,13,13.5
M80031P,207,13,13.5
M80031S,207,13,13.5
M80032A,207,13,13.5
M80032D,207,13,13.5
M80032G,207,13,13.5
M80032K,207,13,13.5
M80032P,207,13,13.5
M80032S,207,13,13.5
M80039A,207,13,13.5
M80039D,207,13,13.5
M80039G,207,13,13.5
M80039K,207,13,13.5
M80039P,207,13,13.5
M80039S,207,13,13.5
M80041A,207,13,13.5
M80041D,207,13,13.5
M80041G,207,13,13.5
M80041K,207,13,13.5
M80041P,207,13,13.5
M80041S,207,13,13.5
M80042A,207,13,13.5
M80042D,207,13,13.5
M80042G,207,13,13.5
M80042K,207,13,13.5
M80042P,207,13,13.5
M80042S,207,13,13.5
M80049A,207,13,13.5
M80049D,207,13,13.5
M80049G,207,13,13.5
M80049K,207,13,13.5
M80049P,207,13,13.5
M80049S,207,13,13.5
M80051A,207,13,13.5
M80051D,207,13,13.5
M80051G,207,13,13.5
M80051K,207,13,13.5
M80051P,207,13,13.5
M80051S,207,13,13.5
M80052A,207,13,13.5
M80052D,207,13,13.5
M80052G,207,13,13.5
M80052K,207,13,13.5
M80052P,207,13,13.5
M80052S,207,13,13.5
M80059A,207,13,13.5
M80059D,207,13,13.5
M80059G,207,13,13.5
M80059K,207,13,13.5
M80059P,207,13,13.5
M80059S,207,13,13.5
M80061A,207,13,13.5
M80061D,207,13,13.5
M80061G,207,13,13.5
M80061K,207,13,13.5
M80061P,207,13,13.5
M80061S,207,13,13.5
M80062A,207,13,13.5
M80062D,207,13,13.5
M80062G,207,13,13.5
M80062K,207,13,13.5
M80062P,207,13,13.5
M80062S,207,13,13.5
M80069A,207,13,13.5
M80069D,207,13,13.5
M80069G,207,13,13.5
M80069K,207,13,13.5
M80069P,207,13,13.5
M80069S,207,13,13.5
M80071A,207,13,13.5
M80071D,207,13,13.5
M80071G,207,13,13.5
M80071K,207,13,13.5
M80071P,207,13,13.5
M80071S,207,13,13.5
M80072A,207,13,13.5
M80072D,207,13,13.5
M80072G,207,13,13.5
M80072K,207,13,13.5
M80072P,207,13,13.5
M80072S,207,13,13.5
M80079A,207,13,13.5
M80079D,207,13,13.5
M80079G,207,13,13.5
M80079K,207,13,13.5
M80079P,207,13,13.5
M80079S,207,13,13.5
M8008XA,207,13,13.5
M8008XD,207,13,13.5
M8008XG,207,13,13.5
M8008XK,207,13,13.5
M8008XP,207,13,13.5
M8008XS,207,13,13.5
M8080XA,207,13,13.5
M8080XD,207,13,13.5
M8080XG,207,13,13.5
M8080XK,207,13,13.5
M8080XP,207,13,13.5
M8080XS,207,13,13.5
M80811A,207,13,13.5
M80811D,207,13,13.5
M80811G,207,13,13.5
M80811K,207,13,13.5
M80811P,207,13,13.5
M80811S,207,13,13.5
M80812A,207,13,13.5
M80812D,207,13,13.5
M80812G,207,13,13.5
M80812K,207,13,13.5
M80812P,207,13,13.5
M80812S,207,13,13.5
M80819A,207,13,13.5
M80819D,207,13,13.5
M80819G,207,13,13.5
M80819K,207,13,13.5
M80819P,207,13,13.5
M80819S,207,13,13.5
M80821A,207,13,13.5
M80821D,207,13,13.5
M80821G,207,13,13.5
M80821K,207,13,13.5
M80821P,207,13,13.5
M80821S,207,13,13.5
M80822A,207,13,13.5
M80822D,207,13,13.5
M80822G,207,13,13.5
M80822K,207,13,13.5
M80822P,207,13,13.5
M80822S,207,13,13.5
M80829A,207,13,13.5
M80829D,207,13,13.5
M80829G,207,13,13.5
M80829K,207,13,13.5
M80829P,207,13,13.5
M80829S,207,13,13.5
M80831A,207,13,13.5
M80831D,207,13,13.5
M80831G,207,13,13.5
M80831K,207,13,13.5
M80831P,207,13,13.5
M80831S,207,13,13.5
M80832A,207,13,13.5
M80832D,207,13,13.5
M80832G,207,13,13.5
M80832K,207,13,13.5
M80832P,207,13,13.5
M80832S,207,13,13.5
M80839A,207,13,13.5
M80839D,207,13,13.5
M80839G,207,13,13.5
M80839K,207,13,13.5
M80839P,207,13,13.5
M80839S,207,13,13.5
M80841A,207,13,13.5
M80841D,207,13,13.5
M80841G,207,13,13.5
M80841K,207,13,13.5
M80841P,207,13,13.5
M80841S,207,13,13.5
M80842A,207,13,13.5
M80842D,207,13,13.5
M80842G,207,13,13.5
M80842K,207,13,13.5
M80842P,207,13,13.5
M80842S,207,13,13.5
M80849A,207,13,13.5
M80849D,207,13,13.5
M80849G,207,13,13.5
M80849K,207,13,13.5
M80849P,207,13,13.5
M80849S,207,13,13.5
M80851A,207,13,13.5
M80851D,207,13,13.5
M80851G,207,13,13.5
M80851K,207,13,13.5
M80851P,207,13,13.5
M80851S,207,13,13.5
M80852A,207,13,13.5
M80852D,207,13,13.5
M80852G,207,13,13.5
M80852K,207,13,13.5
M80852P,207,13,13.5
M80852S,207,13,13.5
M80859A,207,13,13.5
M80859D,207,13,13.5
M80859G,207,13,13.5
M80859K,207,13,13.5
M80859P,207,13,13.5
M80859S,207,13,13.5
M80861A,207,13,13.5
M80861D,207,13,13.5
M80861G,207,13,13.5
M80861K,207,13,13.5
M80861P,207,13,13.5
M80861S,207,13,13.5
M80862A,207,13,13.5
M80862D,207,13,13.5
M80862G,207,13,13.5
M80862K,207,13,13.5
M80862P,207,13,13.5
M80862S,207,13,13.5
M80869A,207,13,13.5
M80869D,207,13,13.5
M80869G,207,13,13.5
M80869K,207,13,13.5
M80869P,207,13,13.5
M80869S,207,13,13.5
M80871A,207,13,13.5
M80871D,207,13,13.5
M80871G,207,13,13.5
M80871K,207,13,13.5
M80871P,207,13,13.5
M80871S,207,13,13.5
M80872A,207,13,13.5
M80872D,207,13,13.5
M80872G,207,13,13.5
M80872K,207,13,13.5
M80872P,207,13,13.5
M80872S,207,13,13.5
M80879A,207,13,13.5
M80879D,207,13,13.5
M80879G,207,13,13.5
M80879K,207,13,13.5
M80879P,207,13,13.5
M80879S,207,13,13.5
M8088XA,207,13,13.5
M8088XD,207,13,13.5
M8088XG,207,13,13.5
M8088XK,207,13,13.5
M8088XP,207,13,13.5
M8088XS,207,13,13.5
M810,206,13,13.4
M816,206,13,13.4
M818,206,13,13.4
M830,52,3,3.5
M831,52,3,3.5
M832,52,3,3.5
M833,52,3,3.5
M834,52,3,3.5
M835,52,3,3.5
M838,52,3,3.5
M839,52,3,3.5
M8430XA,231,16,16.2
M8430XD,231,16,16.2
M8430XG,231,16,16.2
M8430XK,231,16,16.2
M8430XP,231,16,16.2
M8430XS,231,16,16.2
M84311A,229,16,16.2
M84311D,229,16,16.2
M84311G,229,16,16.2
M84311K,229,16,16.2
M84311P,229,16,16.2
M84311S,229,16,16.2
M84312A,229,16,16.2
M84312D,229,16,16.2
M84312G,229,16,16.2
M84312K,229,16,16.2
M84312P,229,16,16.2
M84312S,229,16,16.2
M84319A,229,16,16.2
M84319D,229,16,16.2
M84319G,229,16,16.2
M84319K,229,16,16.2
M84319P,229,16,16.2
M84319S,229,16,16.2
M84321A,229,16,16.2
M84321D,229,16,16.2
M84321G,229,16,16.2
M84321K,229,16,16.2
M84321P,229,16,16.2
M84321S,229,16,16.2
M84322A,229,16,16.2
M84322D,229,16,16.2
M84322G,229,16,16.2
M84322K,229,16,16.2
M84322P,229,16,16.2
M84322S,229,16,16.2
M84329A,229,16,16.2
M84329D,229,16,16.2
M84329G,229,16,16.2
M84329K,229,16,16.2
M84329P,229,16,16.2
M84329S,229,16,16.2
M84331A,229,16,16.2
M84331D,229,16,16.2
M84331G,229,16,16.2
M84331K,229,16,16.2
M84331P,229,16,16.2
M84331S,229,16,16.2
M84332A,229,16,16.2
M84332D,229,16,16.2
M84332G,229,16,16.2
M84332K,229,16,16.2
M84332P,229,16,16.2
M84332S,229,16,16.2
M84333A,229,16,16.2
M84333D,229,16,16.2
M84333G,229,16,16.2
M84333K,229,16,16.2
M84333P,229,16,16.2
M84333S,229,16,16.2
M84334A,229,16,16.2
M84334D,229,16,16.2
M84334G,229,16,16.2
M84334K,229,16,16.2
M84334P,229,16,16.2
M84334S,229,16,16.2
M84339A,229,16,16.2
M84339D,229,16,16.2
M84339G,229,16,16.2
M84339K,229,16,16.2
M84339P,229,16,16.2
M84339S,229,16,16.2
M84341A,229,16,16.2
M84341D,229,16,16.2
M84341G,229,16,16.2
M84341K,229,16,16.2
M84341P,229,16,16.2
M84341S,229,16,16.2
M84342A,229,16,16.2
M84342D,229,16,16.2
M84342G,229,16,16.2
M84342K,229,16,16.2
M84342P,229,16,16.2
M84342S,229,16,16.2
M84343A,229,16,16.2
M84343D,229,16,16.2
M84343G,229,16,16.2
M84343K,229,16,16.2
M84343P,229,16,16.2
M84343S,229,16,16.2
M84344A,229,16,16.2
M84344D,229,16,16.2
M84344G,229,16,16.2
M84344K,229,16,16.2
M84344P,229,16,16.2
M84344S,229,16,16.2
M84345A,229,16,16.2
M84345D,229,16,16.2
M84345G,229,16,16.2
M84345K,229,16,16.2
M84345P,229,16,16.2
M84345S,229,16,16.2
M84346A,229,16,16.2
M84346D,229,16,16.2
M84346G,229,16,16.2
M84346K,229,16,16.2
M84346P,229,16,16.2
M84346S,229,16,16.2
M84350A,231,16,16.2
M84350D,231,16,16.2
M84350G,231,16,16.2
M84350K,226,16,16.2
M84350P,226,16,16.2
M84350S,231,16,16.2
M84351A,226,16,16.2
M84351D,226,16,16.2
M84351G,226,16,16.2
M84351K,226,16,16.2
M84351P,226,16,16.2
M84351S,226,16,16.2
M84352A,226,16,16.2
M84352D,226,16,16.2
M84352G,226,16,16.2
M84352K,226,16,16.2
M84352P,226,16,16.2
M84352S,226,16,16.2
M84353A,226,16,16.2
M84353D,226,16,16.2
M84353G,226,16,16.2
M84353K,226,16,16.2
M84353P,226,16,16.2
M84353S,226,16,16.2
M84359A,226,16,16.2
M84359D,226,16,16.2
M84359G,226,16,16.2
M84359K,226,16,16.2
M84359P,226,16,16.2
M84359S,226,16,16.2
M84361A,230,16,16.2
M84361D,230,16,16.2
M84361G,230,16,16.2
M84361K,230,16,16.2
M84361P,230,16,16.2
M84361S,230,16,16.2
M84362A,230,16,16.2
M84362D,230,16,16.2
M84362G,230,16,16.2
M84362K,230,16,16.2
M84362P,230,16,16.2
M84362S,230,16,16.2
M84363A,230,16,16.2
M84363D,230,16,16.2
M84363G,230,16,16.2
M84363K,230,16,16.2
M84363P,230,16,16.2
M84363S,230,16,16.2
M84364A,230,16,16.2
M84364D,230,16,16.2
M84364G,230,16,16.2
M84364K,230,16,16.2
M84364P,230,16,16.2
M84364S,230,16,16.2
M84369A,230,16,16.2
M84369D,230,16,16.2
M84369G,230,16,16.2
M84369K,230,16,16.2
M84369P,230,16,16.2
M84369S,230,16,16.2
M84371A,230,16,16.2
M84371D,230,16,16.2
